Model,Augmentations_used,Trial,mse_Dipole_moment,mae_Dipole_moment,r2_Dipole_moment,mse_Isotropic_polarizability,mae_Isotropic_polarizability,r2_Isotropic_polarizability,mse_Highest_occupied_molecular_orbital_energy,mae_Highest_occupied_molecular_orbital_energy,r2_Highest_occupied_molecular_orbital_energy,mse_Lowest_unoccupied_molecular_orbital_energy,mae_Lowest_unoccupied_molecular_orbital_energy,r2_Lowest_unoccupied_molecular_orbital_energy,mse_Gap_between_previous_2,mae_Gap_between_previous_2,r2_Gap_between_previous_2,mse_Electronic_spatial_extent,mae_Electronic_spatial_extent,r2_Electronic_spatial_extent,mse_Zero_point_vibrational_energy,mae_Zero_point_vibrational_energy,r2_Zero_point_vibrational_energy,mse_Internal_energy_at_0K,mae_Internal_energy_at_0K,r2_Internal_energy_at_0K,mse_Internal_energy_at_298.15K,mae_Internal_energy_at_298.15K,r2_Internal_energy_at_298.15K,mse_Enthalpy_at_298.15K,mae_Enthalpy_at_298.15K,r2_Enthalpy_at_298.15K,mse_Free_energy_at_298.15K,mae_Free_energy_at_298.15K,r2_Free_energy_at_298.15K,mse_Heat_capacity_at_298.15K,mae_Heat_capacity_at_298.15K,r2_Heat_capacity_at_298.15K,mse_Atomization_energy_at_0K,mae_Atomization_energy_at_0K,r2_Atomization_energy_at_0K,mse_Atomization_energy_at_298.15K,mae_Atomization_energy_at_298.15K,r2_Atomization_energy_at_298.15K,mse_Atomization_enthalpy_at_298.15K,mae_Atomization_enthalpy_at_298.15K,r2_Atomization_enthalpy_at_298.15K,mse_Atomization_free_energy_at_298.15K,mae_Atomization_free_energy_at_298.15K,r2_Atomization_free_energy_at_298.15K,mse_Rotational_constant_A,mae_Rotational_constant_A,r2_Rotational_constant_A,mse_Rotational_constant_B,mae_Rotational_constant_B,r2_Rotational_constant_B,mse_Rotational_constant_C,mae_Rotational_constant_C,r2_Rotational_constant_C
GCL_VicReg,130,5,1.6415613,1.0262698,-3.0549154,142.43256,9.746419,-3.8471117,0.50307626,0.51872694,-12.61696,1.0542936,0.853298,-0.5212632,1.2635865,0.92778003,-1.3015676,105658.55,277.40576,-14.243151,0.4031221,0.50873804,0.39540035,2907328.2,1391.0348,-5.0618505,2907524.2,1391.0763,-5.053255,2907295.0,1391.0278,-5.060041,2907356.8,1391.0405,-5.065537,23.496477,3.7311049,-2.727961,122.3702,8.9528265,-0.58119583,123.97299,9.012162,-0.5714869,125.426315,9.064134,-0.5672724,104.78703,8.286703,-0.60769176,10.874859,1.7589462,-182.75627,3.6041093,0.6204907,-540.4418,3.276542,0.45712692,-610.99164
GCL_VicReg,130,6,1.6561903,1.03527,-3.831652,150.20932,9.954472,-5.229933,0.5129812,0.5340124,-37.787384,1.0710983,0.84145063,-0.23720974,1.1924804,0.9034188,-0.5049876,104126.805,274.72174,-9.982941,0.42704898,0.4955661,0.44654372,3192576.0,1431.6727,-7.785258,3193499.5,1431.888,-7.762411,3192681.0,1431.7001,-7.780549,3193292.0,1431.8323,-7.773411,23.054037,3.6171474,-2.046845,130.2763,8.93156,-0.5601017,132.00606,8.99083,-0.5496405,133.54053,9.041831,-0.5440294,111.74138,8.273938,-0.5980925,10.933134,1.7636745,-188.32085,3.5859158,0.615329,-656.4717,3.234418,0.45434242,-958.5286
GCL_VicReg,130,7,1.6929169,1.0621705,-4.9763002,148.2967,9.915891,-4.3395743,0.5181897,0.52878505,-24.131062,1.12703,0.86929286,-0.86380285,1.2555798,0.9236587,-1.621787,107316.305,277.7477,-14.319225,0.48077238,0.5344542,0.2563003,3077855.2,1406.2876,-6.895373,3077774.8,1406.2723,-6.8949113,3077745.2,1406.2571,-6.894959,3077994.2,1406.3109,-6.8959737,24.492031,3.7639265,-2.5087936,136.04982,9.143177,-0.8852543,137.88005,9.204929,-0.87457687,139.50978,9.257817,-0.86814344,116.56094,8.4664345,-0.92339295,10.869001,1.7569703,-197.35489,3.5894127,0.61663455,-1141.3247,3.2607455,0.45231193,-1826.4062
GCL_VicReg,130,8,1.6693538,1.0320356,-2.3618975,143.33133,9.866155,-3.968882,0.5024907,0.5264987,-9.898709,1.0506121,0.8560387,-0.34642783,1.2574041,0.9338655,-1.3182863,105597.0,275.96152,-13.014054,0.39856815,0.4921559,0.49476013,3071746.5,1405.159,-8.697113,3071645.8,1405.1364,-8.697369,3071591.2,1405.1166,-8.70033,3072038.5,1405.2413,-8.689832,23.353098,3.6662319,-1.9278694,123.22635,8.86263,-0.3938048,124.835686,8.921582,-0.38542005,126.28358,8.9718075,-0.38024285,105.6512,8.2093935,-0.42205203,10.928756,1.7563328,-126.980774,3.579058,0.61795706,-1708.6587,3.261916,0.45298058,-2953.7788
GCL_VicReg,130,9,1.6953307,1.0426266,-3.1614888,144.5359,9.848302,-4.421304,0.5069897,0.5305957,-19.160845,1.1081877,0.86034036,-0.072229154,1.4536049,0.98514664,-0.49255052,105044.82,272.78986,-5.916859,0.41238216,0.5009487,0.45332065,3116221.5,1418.1187,-8.579316,3116119.2,1418.102,-8.576983,3115932.0,1418.1132,-8.553653,3116205.8,1418.159,-8.55933,24.433071,3.7795181,-1.4558331,123.94221,8.857977,-0.4422892,125.59571,8.917224,-0.4337275,127.04734,8.967987,-0.42922157,106.066154,8.199163,-0.4696157,10.844301,1.7529695,-120.727264,3.71906,0.6954983,-29.789038,3.2446542,0.45751637,-307.28494
GCL_VicReg,130,10,1.7418705,1.0605804,-3.8352468,141.75548,9.723168,-3.664797,0.5023841,0.5227805,-17.410635,1.0706389,0.8535579,-0.55380356,1.2216021,0.9171456,-1.2158271,106127.37,276.20834,-13.837249,0.40986863,0.49232665,0.3973714,2941273.2,1400.6938,-4.9847116,2941661.5,1400.8264,-4.9652753,2941462.2,1400.7638,-4.9731803,2941554.0,1400.7665,-4.9796276,23.824368,3.6948798,-2.4748125,126.254326,8.882172,-0.62994397,127.916824,8.940943,-0.62014896,129.41418,8.991625,-0.61487997,108.12409,8.222892,-0.6565864,10.874522,1.7522514,-168.63182,3.597337,0.6169439,-852.1305,3.252564,0.452663,-4460.349
GCL_VicReg,1340,1,1.7008489,1.0511822,-4.635465,147.40814,9.909238,-6.259016,0.5149453,0.53085935,-32.72279,1.2226646,0.91777503,-0.85377204,1.3775702,0.9683704,-1.42631,108078.89,279.7078,-25.725018,0.52874476,0.5819582,0.08530187,3119270.2,1413.262,-9.203226,3118977.8,1413.2151,-9.214419,3119010.5,1413.2198,-9.212565,3119435.5,1413.2936,-9.202954,25.599669,3.8911517,-4.0921493,135.73282,9.322831,-1.0445385,137.57364,9.38667,-1.0317863,139.24107,9.443119,-1.0261934,115.94086,8.613334,-1.0750685,10.84341,1.7567004,-92.35937,3.592625,0.6209357,-1357.5211,3.2629836,0.4555722,-1467.7225
GCL_VicReg,1340,2,1.8088297,1.0634133,-3.615289,144.17183,9.823275,-4.680401,0.5126639,0.52776545,-18.214409,1.3180716,0.9562274,-1.4718181,1.5121616,1.0317024,-2.530535,108816.21,277.99146,-14.655284,0.55645275,0.59445995,-0.09668433,3070466.2,1404.4482,-7.4457793,3070205.8,1404.4414,-7.440546,3070324.2,1404.4347,-7.443824,3070549.8,1404.485,-7.4443054,26.222956,3.9691446,-4.435047,136.15921,9.420552,-1.126,138.04974,9.486898,-1.1158533,139.73236,9.543779,-1.1105795,116.068954,8.696248,-1.1372987,10.876177,1.7640086,-148.52597,3.5897613,0.6211706,-210.09435,3.266422,0.4608885,-323.1008
GCL_VicReg,1340,3,1.6988671,1.0564964,-3.9209685,147.68411,9.932566,-5.4548664,0.5505308,0.5426306,-14.322643,1.2842939,0.9307828,-0.49792406,1.4920205,0.98091674,-0.42077997,106020.77,277.17963,-18.035362,0.49107963,0.5454349,0.23683883,3170560.8,1419.7527,-7.865982,3170413.2,1419.7227,-7.8662724,3171473.8,1419.9429,-7.8504477,3171869.2,1420.0222,-7.8493686,25.69709,3.9160566,-4.7112474,131.71411,9.174934,-0.82256097,133.50168,9.237634,-0.8105276,135.09586,9.291544,-0.8046385,112.60756,8.486208,-0.8501282,10.898532,1.7461274,-194.5452,3.5762827,0.61767954,-1061.265,3.256126,0.45800823,-1066.0386
GCL_VicReg,1340,4,1.6558006,1.0383726,-3.8756928,144.19719,9.773457,-4.4480014,0.4833039,0.5193013,-15.841183,1.1230723,0.87019277,-0.694059,1.1944199,0.90743905,-1.1285232,103279.484,273.54965,-9.167856,0.45151377,0.5246716,0.30114952,3162630.0,1430.5896,-8.5358715,3162835.5,1430.6266,-8.52557,3162786.8,1430.6173,-8.527115,3162905.5,1430.6427,-8.53239,22.476435,3.5936973,-1.6048037,128.9848,9.021561,-0.7155352,130.7301,9.08296,-0.70682377,132.26266,9.135305,-0.7006501,110.45978,8.349188,-0.7435009,10.821007,1.755865,-228.71007,3.575731,0.61846364,-1090.406,3.240068,0.4532802,-1379.915
GCL_VicReg,1340,5,1.6233963,1.0389278,-4.4852896,143.84532,9.75637,-3.7888656,0.52100587,0.5377237,-9.96568,1.0852793,0.85627735,-0.75732493,1.2582866,0.9350937,-1.204631,105541.51,271.30533,-6.74631,0.43125924,0.50805706,0.3332765,2921416.5,1387.5414,-4.96527,2921333.8,1387.5222,-4.965145,2921413.0,1387.4348,-4.9688425,2921602.0,1387.5262,-4.967498,24.796093,3.6920145,-1.040355,128.75105,9.025544,-0.7486324,130.45425,9.086021,-0.7385421,131.99205,9.138533,-0.7338029,110.23416,8.353963,-0.7787113,11.000771,1.7985752,-172.51376,3.637743,0.64940643,-138.66524,3.2782314,0.48087603,-201.8938
GCL_VicReg,1340,6,1.6710132,1.0532508,-5.81881,144.08804,9.717086,-3.8006997,0.52043617,0.53302807,-24.825384,1.1884723,0.9075464,-1.4146628,1.3142937,0.9587523,-2.5299065,105505.03,276.1541,-15.731895,0.4791193,0.5461846,0.20091337,2953543.2,1395.7797,-5.5364103,2953419.0,1395.7546,-5.5360923,2952867.5,1395.645,-5.5362926,2953199.2,1395.7125,-5.5370097,24.526358,3.7919343,-2.7557366,132.05125,9.106813,-0.83362657,133.81474,9.168538,-0.82198685,135.42513,9.22329,-0.8184778,112.9173,8.418628,-0.856866,10.869085,1.7544912,-164.70602,3.648151,0.6332349,-391.18698,3.287636,0.46546343,-572.18915
GCL_VicReg,1340,7,1.6463726,1.0305138,-3.4193444,146.6866,9.797805,-4.588856,0.5014432,0.51939386,-13.532227,1.1041812,0.873388,-0.8646878,1.2619568,0.928689,-1.347234,105140.78,272.25827,-9.122324,0.46742514,0.5365203,0.21888825,2940255.0,1390.8776,-5.8914995,2940158.0,1390.8572,-5.89165,2939781.8,1390.7534,-5.903704,2940206.5,1390.8538,-5.8979335,24.78065,3.7368133,-2.3645372,133.0373,9.127949,-0.89218944,134.81335,9.190624,-0.88143617,136.40924,9.243512,-0.87431663,113.81649,8.43885,-0.91421837,10.809992,1.7468251,-61.115448,3.563191,0.6085203,-157.05946,3.2309525,0.44379413,-497.06085
GCL_VicReg,1340,8,1.7520099,1.0605623,-1.8561935,155.13925,9.985525,-4.059663,0.50210834,0.53495026,-5.6980987,1.155112,0.8742506,-0.13817057,1.2201961,0.90797085,-0.770916,113520.76,281.94028,-17.441383,0.58000886,0.59299326,-0.08827509,3174573.5,1414.4144,-5.225905,3174535.8,1414.3993,-5.2246013,3174696.0,1414.4121,-5.2217283,3175285.8,1414.4802,-5.2156544,35.071884,4.5767045,-3.4620552,151.39348,9.671247,-1.196986,153.3136,9.734517,-1.1854761,155.22984,9.794397,-1.1812884,129.64363,8.94613,-1.2088414,11.20755,1.8634052,-40.20955,3.5863228,0.64370084,-110.63082,3.2357786,0.48475093,-121.89039
GCL_VicReg,1340,9,1.6671437,1.0457067,-4.0389547,143.11859,9.732232,-3.729192,0.49423966,0.52473634,-21.039038,1.1666094,0.8947805,-0.78933465,1.3086102,0.9503918,-1.3168309,101781.08,272.44772,-7.6302013,0.45709956,0.5316,0.30681068,3016561.0,1408.1135,-4.643225,3016971.0,1408.2128,-4.629552,3016634.8,1408.1333,-4.638718,3016916.0,1408.1938,-4.637632,22.087248,3.5902226,-1.6439129,128.49629,9.056914,-0.6299506,130.25049,9.119546,-0.6220096,131.7959,9.17339,-0.6181003,109.905106,8.37179,-0.6511644,11.182231,1.8036221,-80.90423,3.5733662,0.62584144,-295.7886,3.2206907,0.45733863,-376.95834
GCL_VicReg,1340,10,1.716945,1.0509841,-3.3955474,141.2894,9.764244,-3.691973,0.5133919,0.52999246,-19.146172,1.1715308,0.89798266,-1.2297579,1.2994155,0.94544953,-2.1365771,104005.82,274.2387,-9.833101,0.43716413,0.5249476,0.279687,3072111.2,1406.8615,-6.3205605,3071561.5,1406.7543,-6.335668,3071713.5,1406.7837,-6.330527,3071778.8,1406.7969,-6.3371034,23.917599,3.727522,-2.6846437,125.51013,9.107764,-0.7088382,127.200485,9.170444,-0.7008474,128.69435,9.223253,-0.6948569,107.3508,8.422321,-0.72738653,10.95801,1.7886444,-239.82903,3.5831795,0.61481476,-726.81696,3.2493188,0.45169324,-986.6817
GCL_VicReg,135,1,1.6552577,1.0379566,-4.097836,146.03734,9.879979,-5.211608,0.47883144,0.51023215,-11.438975,1.2047827,0.888578,-0.20913249,1.2892652,0.9219034,-0.25028968,103647.25,273.12146,-9.192945,0.4068921,0.4871863,0.44937775,3112672.5,1417.7294,-7.427961,3112543.5,1417.6992,-7.428769,3111831.5,1417.4977,-7.4489427,3111649.0,1417.4285,-7.461752,22.309786,3.505005,-0.9429483,125.778145,8.893371,-0.5736395,127.45566,8.95275,-0.56505764,128.90906,9.001435,-0.5555779,107.872734,8.240852,-0.61484313,10.699644,1.7582814,-48.144863,3.562322,0.60662234,-315.2594,3.228154,0.4510205,-714.0004
GCL_VicReg,135,2,1.6047113,1.028917,-3.504234,149.98729,9.9305935,-5.6960998,0.50046176,0.52574533,-7.070544,1.0505803,0.8481492,-0.3006162,1.2065398,0.9177703,-1.1422013,111468.266,281.89722,-19.892767,0.41532445,0.5024792,0.3140898,3250095.5,1451.2412,-4.218373,3251458.0,1451.4355,-4.206249,3254164.2,1451.8319,-4.184474,3253189.8,1451.7036,-4.194956,25.48827,3.87855,-4.1855273,130.45432,9.121466,-0.9031126,132.21204,9.184324,-0.8950784,133.69395,9.234451,-0.8850655,111.71945,8.438019,-0.9272728,10.844614,1.751709,-76.96058,3.5871294,0.6157264,-557.235,3.2600045,0.45557225,-1017.6326
GCL_VicReg,135,3,1.6607428,1.047884,-5.0432024,141.2167,9.777655,-3.9603016,0.5407203,0.5365427,-14.48876,1.21314,0.9156268,-1.332512,1.3435764,0.9465431,-0.9670886,105874.64,273.53064,-10.905326,0.4204977,0.507161,0.36388373,3237129.0,1430.7347,-4.7777057,3235515.5,1430.4839,-4.7924666,3237470.8,1430.7828,-4.7730155,3236444.2,1430.6349,-4.786409,24.395672,3.7466478,-3.142307,123.1378,8.901935,-0.5636313,124.79838,8.962999,-0.5566702,126.23277,9.0122175,-0.5483205,105.36085,8.236396,-0.5853843,10.960797,1.7622839,-249.5128,3.551519,0.60812604,-363.33508,3.2647994,0.4489593,-1008.0601
GCL_VicReg,135,4,1.6097274,1.0330409,-3.9244218,146.80858,9.814986,-4.17155,0.49128792,0.51516056,-13.592503,1.2022227,0.9090246,-1.0434617,1.307658,0.9513727,-1.697062,107356.83,276.79272,-11.023089,0.4819469,0.53717226,0.2166734,2942121.5,1388.0442,-6.8430037,2942529.2,1388.0455,-6.8474135,2942123.0,1388.0286,-6.8434258,2942541.0,1388.0801,-6.846347,24.481276,3.7418725,-2.390255,132.7389,9.093212,-0.7594413,134.56483,9.156268,-0.7511819,136.15987,9.209046,-0.74628115,113.53856,8.414129,-0.7784736,10.842464,1.7471097,-129.93657,3.7140162,0.6690131,-42.285233,3.320267,0.49137828,-76.94189
GCL_VicReg,135,5,1.6634821,1.0347617,-2.9141488,144.36041,9.772307,-3.742697,0.5196334,0.539282,-13.072277,1.1910856,0.90588623,-0.66842157,1.2644603,0.9261656,-1.5693481,104587.59,275.82364,-11.275805,0.4088182,0.5016301,0.4198555,3143641.5,1422.852,-9.064909,3142973.8,1422.7075,-9.088451,3143164.8,1422.7494,-9.080333,3143748.5,1422.8723,-9.067783,23.028933,3.6424916,-1.6676409,123.52473,8.897976,-0.496451,125.16518,8.959199,-0.48866916,126.61497,9.009676,-0.48235485,105.84945,8.236391,-0.5239035,10.879793,1.7550038,-76.50382,3.5876753,0.6113545,-659.14594,3.268959,0.45012274,-965.8089
GCL_VicReg,135,6,1.6196032,1.0272392,-3.231529,145.06499,9.8042,-3.6707609,0.49036065,0.51541513,-17.018826,1.0613549,0.8544132,-0.36373082,1.2503399,0.91987336,-0.7159771,106924.11,277.09058,-10.358904,0.39738712,0.49096557,0.4689997,3062429.0,1407.9839,-8.620459,3062845.5,1408.0896,-8.600426,3062052.8,1407.8965,-8.630602,3062193.2,1407.9192,-8.63622,24.26061,3.7197793,-2.4085517,124.208084,8.841949,-0.38255036,125.830635,8.901361,-0.37397477,127.2904,8.951618,-0.36826596,106.43083,8.185018,-0.40282446,10.895241,1.7530185,-113.51068,3.5720992,0.6136722,-500.37302,3.2705185,0.45200965,-1316.2228
GCL_VicReg,135,7,1.6740522,1.0539547,-4.5595565,153.07591,10.015979,-6.6936955,0.49727678,0.52572703,-16.684412,1.1630342,0.8805956,-0.69019485,1.2476177,0.9113857,-0.88806796,106096.22,274.96265,-12.899772,0.4333064,0.5189841,0.29372558,3025261.0,1405.1449,-9.032791,3026053.2,1405.3547,-8.9928055,3025283.5,1405.1556,-9.027211,3025738.8,1405.2612,-9.01866,24.94652,3.8266854,-4.0053844,129.63535,9.097575,-0.938603,131.32777,9.157918,-0.92464197,132.86462,9.21071,-0.9180539,111.128204,8.421834,-0.9836012,10.932055,1.7693973,-322.51135,3.5858808,0.61808217,-1386.5513,3.2689557,0.4566041,-1746.3905
GCL_VicReg,135,8,1.6861691,1.0491782,-3.739953,144.27641,9.765946,-3.9960527,0.5136105,0.53523004,-34.483295,1.1058197,0.88169074,-0.6002923,1.2209417,0.922127,-1.1223006,105572.5,276.29364,-12.110482,0.40083542,0.48834223,0.43827096,3077963.2,1407.0889,-7.27062,3077650.5,1407.0189,-7.283795,3077806.2,1407.0557,-7.274409,3077772.2,1407.0378,-7.2916803,23.742933,3.7042224,-2.1455226,125.186424,8.870537,-0.543108,126.81355,8.929342,-0.5332849,128.28323,8.98006,-0.5283412,107.34079,8.213107,-0.57292676,10.887528,1.7563113,-174.46222,3.5898728,0.6185808,-595.75885,3.2504234,0.4534786,-3510.201
GCL_VicReg,135,9,1.6447661,1.0297186,-3.8038967,144.76608,9.820387,-3.9600914,0.50422066,0.52260464,-12.712647,1.0224057,0.841222,-0.47733018,1.1867901,0.8980615,-0.95651877,105931.72,273.70837,-8.960421,0.3748233,0.47292247,0.48369363,3140697.8,1429.4834,-6.7814436,3140243.2,1429.3737,-6.7878075,3140393.0,1429.4117,-6.784977,3140568.5,1429.4421,-6.7873545,24.036776,3.7120984,-2.1720014,123.321815,8.815948,-0.49403635,124.90965,8.874252,-0.4850595,126.34569,8.92353,-0.4791584,105.81871,8.166951,-0.5233357,10.892696,1.7573519,-153.19795,3.574767,0.61456805,-410.62494,3.2483466,0.45204428,-817.93445
GCL_VicReg,135,10,1.662215,1.038364,-3.294143,151.55144,9.985594,-5.5009117,0.51165485,0.5325131,-13.760119,1.0996823,0.8658242,-0.31564116,1.3598567,0.948228,-0.75048506,108211.984,278.28336,-19.335382,0.44001794,0.5193236,0.32594445,3051634.8,1415.0719,-7.255203,3051521.5,1415.0474,-7.2556353,3052064.2,1415.1927,-7.23776,3052379.2,1415.2612,-7.2363,25.399584,3.8457057,-3.5489473,132.60641,9.134299,-0.7942268,134.37569,9.196401,-0.78049785,135.94853,9.24931,-0.77438354,113.696785,8.456866,-0.82802194,10.873634,1.7617042,-176.24893,3.583911,0.6197334,-977.5045,3.2621443,0.4589519,-723.7574
GCL_VicReg,23,1,1.6359836,1.0456055,-4.3374104,148.74612,9.926859,-5.202573,0.52627975,0.5364824,-37.40771,1.2009044,0.9023634,-0.9457453,1.3075873,0.94867486,-1.5287108,107288.98,275.5104,-12.780645,0.46930906,0.529215,0.26006934,3127786.0,1429.0071,-9.558764,3127576.5,1428.976,-9.555855,3127709.2,1428.9899,-9.558305,3127860.2,1429.0283,-9.558294,25.183098,3.770684,-2.7303689,133.76701,9.136174,-0.8485451,135.5371,9.198102,-0.8372421,137.13943,9.25103,-0.83108956,114.5755,8.458723,-0.8839613,10.873203,1.7597309,-186.84102,3.5902019,0.61552036,-735.4982,3.256184,0.45033023,-1779.1232
GCL_VicReg,23,2,1.6791354,1.0526687,-4.500585,143.36154,9.783908,-3.2913806,0.51846683,0.536547,-20.512205,1.201835,0.8930892,-0.5218818,1.3081652,0.9474395,-1.1735631,106519.83,274.308,-8.034798,0.44552156,0.5163796,0.365039,3223104.2,1429.196,-7.072011,3221976.2,1429.011,-7.090009,3222800.8,1429.1439,-7.075218,3222608.0,1429.1237,-7.0845447,24.036833,3.7165146,-1.6741568,127.803246,8.927117,-0.58497274,129.50583,8.988289,-0.57813,131.02855,9.039686,-0.5720871,109.46262,8.265025,-0.6154803,10.855681,1.7615519,-216.97157,3.5753891,0.617087,-267.0807,3.2377324,0.4512183,-443.05936
GCL_VicReg,23,3,1.675395,1.0658146,-10.189877,149.86562,10.049688,-8.984016,0.5263911,0.53747636,-13.241119,1.397313,0.9910663,-13.4305935,1.6580534,1.0699432,-24.64181,106939.52,271.90994,-3.4776073,0.8693397,0.7567402,-12.050286,3073716.5,1408.1729,-11.645504,3075739.2,1408.6921,-11.462494,3075036.5,1408.5146,-11.522352,3076045.2,1408.757,-11.459181,27.586002,4.0609555,-12.595304,178.34245,10.897512,-17.564653,180.88268,10.976448,-17.410486,183.25017,11.047207,-17.432987,150.99916,10.03072,-16.894382,12.434733,2.0169737,-22.900002,3.500145,0.6200585,-45.13603,3.1940937,0.44957787,-135.54549
GCL_VicReg,23,4,1.7608327,1.0734111,-3.569688,156.55875,10.151327,-4.252736,0.52569526,0.5353852,-25.959784,1.1613561,0.8884386,-0.7423066,1.338744,0.9590249,-1.762351,118691.63,286.33478,-3.9668202,0.5420164,0.57390803,0.1927168,3082756.0,1423.7799,-8.925095,3082358.5,1423.7278,-8.923317,3083164.2,1423.8165,-8.926,3082951.0,1423.8156,-8.926035,28.105268,4.094967,-1.5404743,147.07782,9.393144,-1.0082814,149.05882,9.456985,-0.9962482,150.8197,9.51171,-0.9909131,126.04641,8.697382,-1.0509961,10.906762,1.7712858,-204.96074,3.5991943,0.6175454,-1106.6829,3.2027178,0.45306313,-504.76523
GCL_VicReg,23,5,1.6437448,1.0456073,-5.2400637,143.24423,9.850681,-4.942033,0.51074964,0.53337204,-35.304256,1.1762917,0.90699774,-1.0316508,1.3557247,0.9633819,-1.7840081,108256.65,277.30322,-6.6991606,0.40291286,0.50759214,0.37344992,3232884.8,1433.0537,-12.962704,3232678.8,1433.0676,-12.958737,3232698.2,1433.0631,-12.959123,3232930.8,1433.1152,-12.961731,23.662552,3.7103844,-1.942287,123.48098,8.953307,-0.70027554,125.13549,9.014179,-0.6916924,126.58994,9.065631,-0.6856169,105.875145,8.288834,-0.7357722,10.838771,1.7565746,-202.5905,3.5789764,0.6183383,-868.4414,3.2423902,0.4552568,-1711.778
GCL_VicReg,23,6,1.6872256,1.0593753,-5.076459,145.78407,9.857603,-3.9272115,0.5189517,0.5343262,-18.117266,1.1430432,0.88818413,-1.0140214,1.2991421,0.94365185,-2.414199,108068.82,279.80017,-17.070732,0.46434474,0.5352063,0.23227577,3177836.2,1429.1124,-7.382083,3177341.2,1429.0173,-7.39278,3177615.5,1429.07,-7.3850474,3177818.5,1429.109,-7.387737,24.253923,3.731902,-2.4949665,132.54366,9.043596,-0.8231812,134.3346,9.106402,-0.8145315,135.91664,9.158783,-0.8083368,113.45739,8.366282,-0.84997904,10.87264,1.7495259,-102.76408,3.5793598,0.6152502,-1103.5817,3.2481391,0.45154575,-2420.1182
GCL_VicReg,23,7,1.6550726,1.0384169,-3.0441053,146.01569,9.797642,-3.927049,0.51166695,0.53049976,-36.363045,1.1350688,0.8825491,-0.5649251,1.2497369,0.9327873,-1.079545,104877.54,273.72635,-10.025918,0.44455913,0.51136494,0.44069082,3100611.0,1423.5875,-9.9089365,3100254.2,1423.5126,-9.925223,3100932.0,1423.6565,-9.881788,3100510.5,1423.5645,-9.926155,23.8879,3.707509,-1.3897504,129.91711,8.853179,-0.4321845,131.63966,8.912421,-0.42397442,133.18303,8.963846,-0.42013726,111.30583,8.193959,-0.46300092,10.898596,1.755732,-128.96783,3.5777767,0.61572134,-901.9483,3.2308798,0.45303252,-1758.5791
GCL_VicReg,23,8,1.6626713,1.0536107,-5.3142257,149.30212,9.911692,-3.7605467,0.95902675,0.75639576,-1.0655291,1.3005614,0.9421441,-1.2447679,2.434348,1.268269,-1.3054084,114523.42,283.05215,-8.10456,0.5617589,0.59312326,-3.5421497e-05,3161363.5,1428.446,-5.754051,3159098.2,1428.1952,-5.778835,3160586.8,1428.3551,-5.7617126,3159423.8,1428.2521,-5.778433,25.1281,3.7909153,-2.7949584,147.65207,9.5566435,-1.3987534,149.6745,9.623154,-1.3852255,151.49835,9.680956,-1.3777261,126.339035,8.839916,-1.4476229,10.9383,1.7732421,-223.77275,3.9205146,0.6991559,-30.161152,3.3580012,0.48584315,-92.04221
GCL_VicReg,23,9,2512.5374,36.34845,0.0033071667,12499705.0,2565.7944,-0.00956754,73769.51,197.18071,-0.007001187,50287.395,162.74722,-0.0036444943,2199.4116,34.111908,-0.023827875,1081702800.0,23862.838,-0.011571792,105116.82,235.3429,-0.010570412,671883600000.0,595082.5,-0.007848129,671919900000.0,595097.94,-0.007848818,671920400000.0,595098.7,-0.007847899,671880050000.0,595080.56,-0.0078483345,4420208.0,1525.854,-0.009483541,14118472.0,2727.0955,-0.010500416,14297279.0,2744.3123,-0.010508275,14492249.0,2762.9617,-0.01051023,12193452.0,2534.3613,-0.010460838,481375.84,503.52322,-0.008287787,20049.11,102.75074,-0.008220338,5084.677,51.70416,-0.011106262
GCL_VicReg,23,10,1.6898869,1.0662732,-6.8582497,146.33992,9.904674,-5.4972076,0.5328709,0.54614854,-25.714703,1.1957037,0.9059659,-0.8662885,1.3725,0.96464235,-1.2098056,108388.1,276.20364,-6.9876385,0.47150996,0.5393504,0.32287064,3210412.2,1432.944,-14.799214,3210328.0,1432.9254,-14.795956,3210296.2,1432.9326,-14.808891,3210477.5,1432.9926,-14.835578,23.094168,3.6364746,-1.9412972,132.56357,9.116256,-0.74457335,134.34892,9.179139,-0.73544306,135.9223,9.231958,-0.72902596,113.61088,8.439772,-0.78593796,10.92655,1.7704353,-136.1776,3.5918524,0.6269389,-180.07755,3.2478495,0.4578086,-559.65857
GCL_VicReg,235,1,1.6511714,1.0393466,-4.2856493,147.78972,9.851189,-4.699072,0.5289082,0.5400331,-35.119503,1.1322157,0.8825775,-0.8415185,1.2718009,0.9415067,-1.5269266,106823.12,276.42834,-17.232536,0.46606183,0.53305477,0.2947629,3150422.5,1431.6278,-8.568647,3150329.8,1431.6097,-8.568157,3150469.0,1431.6348,-8.562453,3150617.8,1431.6666,-8.567737,24.353369,3.71517,-2.6529822,132.08754,9.03556,-0.71930593,133.85486,9.097537,-0.7095348,135.43707,9.150526,-0.7040485,113.08885,8.358735,-0.7480137,10.863818,1.7514836,-183.67757,3.587896,0.6183612,-1286.8273,3.2346523,0.4539612,-5547.236
