Model,Augmentations_used,Trial,mse_Dipole_moment,mae_Dipole_moment,r2_Dipole_moment,mse_Isotropic_polarizability,mae_Isotropic_polarizability,r2_Isotropic_polarizability,mse_Highest_occupied_molecular_orbital_energy,mae_Highest_occupied_molecular_orbital_energy,r2_Highest_occupied_molecular_orbital_energy,mse_Lowest_unoccupied_molecular_orbital_energy,mae_Lowest_unoccupied_molecular_orbital_energy,r2_Lowest_unoccupied_molecular_orbital_energy,mse_Gap_between_previous_2,mae_Gap_between_previous_2,r2_Gap_between_previous_2,mse_Electronic_spatial_extent,mae_Electronic_spatial_extent,r2_Electronic_spatial_extent,mse_Zero_point_vibrational_energy,mae_Zero_point_vibrational_energy,r2_Zero_point_vibrational_energy,mse_Internal_energy_at_0K,mae_Internal_energy_at_0K,r2_Internal_energy_at_0K,mse_Internal_energy_at_298.15K,mae_Internal_energy_at_298.15K,r2_Internal_energy_at_298.15K,mse_Enthalpy_at_298.15K,mae_Enthalpy_at_298.15K,r2_Enthalpy_at_298.15K,mse_Free_energy_at_298.15K,mae_Free_energy_at_298.15K,r2_Free_energy_at_298.15K,mse_Heat_capacity_at_298.15K,mae_Heat_capacity_at_298.15K,r2_Heat_capacity_at_298.15K,mse_Atomization_energy_at_0K,mae_Atomization_energy_at_0K,r2_Atomization_energy_at_0K,mse_Atomization_energy_at_298.15K,mae_Atomization_energy_at_298.15K,r2_Atomization_energy_at_298.15K,mse_Atomization_enthalpy_at_298.15K,mae_Atomization_enthalpy_at_298.15K,r2_Atomization_enthalpy_at_298.15K,mse_Atomization_free_energy_at_298.15K,mae_Atomization_free_energy_at_298.15K,r2_Atomization_free_energy_at_298.15K,mse_Rotational_constant_A,mae_Rotational_constant_A,r2_Rotational_constant_A,mse_Rotational_constant_B,mae_Rotational_constant_B,r2_Rotational_constant_B,mse_Rotational_constant_C,mae_Rotational_constant_C,r2_Rotational_constant_C
GCL_VicReg,1340,2,1.7615179,1.0538036,-3.0350995,146.61203,9.937361,-5.525999,0.4866183,0.53086543,-10.877061,1.3125937,0.950328,-1.5316992,1.56324,1.0496681,-2.333698,113121.836,280.80466,-9.642271,0.61735916,0.6203787,-0.4100824,3048609.0,1404.5741,-5.935694,3049256.5,1404.5729,-5.899748,3048851.2,1404.5645,-5.919401,3049272.2,1404.614,-5.9107127,27.46106,3.9701436,-4.478384,149.42285,9.647564,-1.700083,151.52812,9.715882,-1.6850905,153.3863,9.775026,-1.681784,127.41748,8.911396,-1.7120181,10.90225,1.7717301,-175.44537,3.622413,0.61900616,-244.2776,3.2777414,0.45818588,-194.22867
GCL_VicReg,1340,3,1.807024,1.1040642,-10.166119,155.89151,10.202241,-7.657798,0.5233609,0.5319,-132.31395,1.5055683,1.0186986,-6.11697,1.57391,1.0341153,-7.2668386,108776.15,275.9547,-12.841909,0.7877069,0.70675486,-1.6096253,3130674.0,1400.7759,-9.89016,3130582.0,1400.7504,-9.890619,3130622.5,1400.7861,-9.887575,3130819.0,1400.8054,-9.890469,28.111406,4.042323,-5.0521665,170.54778,10.4359,-3.5532444,173.06969,10.513373,-3.541638,175.25722,10.578877,-3.5320714,145.23569,9.633301,-3.5601747,10.970131,1.7758328,-351.40906,3.6210423,0.6168014,-503.40875,3.2634246,0.44926897,-805.7863
GCL_VicReg,1340,4,1.6878054,1.0535086,-4.6490417,149.81439,9.87187,-4.921475,0.5211239,0.5357097,-113.3859,1.2602274,0.9305771,-1.6441264,1.3961141,0.9693596,-2.3124428,108850.914,278.07797,-8.589333,0.5731952,0.5938382,-0.057163853,3086285.5,1405.9235,-7.376691,3086181.2,1405.9052,-7.3767514,3086351.8,1405.9254,-7.373198,3086140.8,1405.9159,-7.3831096,26.010939,3.9089737,-2.981536,145.68396,9.594132,-1.3492244,147.70601,9.661774,-1.3374239,149.50258,9.7199,-1.3300457,124.470795,8.868282,-1.3788013,11.040308,1.7799771,-281.18704,3.5771701,0.6174245,-387.0609,3.24685,0.4496408,-924.1083
GCL_VicReg,1340,5,1.8487972,1.108648,-4.8897333,153.58745,10.053743,-5.4690065,0.507334,0.53540844,-35.863808,1.5073313,1.0126565,-3.900516,1.559804,1.0242261,-4.8574166,107135.63,277.6033,-17.074928,0.7548318,0.69008595,-1.1224172,3076602.2,1406.1337,-7.4038553,3076509.8,1406.1162,-7.405138,3076833.8,1406.1362,-7.352512,3076842.2,1406.169,-7.387833,25.999462,3.9394517,-3.9087784,165.46613,10.198878,-2.5671096,167.94063,10.2744665,-2.5553398,170.05202,10.338887,-2.549805,140.97542,9.410805,-2.563595,10.935391,1.7669133,-315.71515,3.6033058,0.6219853,-506.57736,3.251199,0.45390245,-2016.5747
GCL_VicReg,1340,6,1.742226,1.0917013,-7.7933807,152.83214,10.106878,-6.19326,0.5112571,0.5316667,-17.65009,1.4468956,1.0004115,-4.2735476,1.4780155,1.0092922,-5.3427463,110083.39,281.94305,-20.015545,0.6930388,0.66141737,-0.8005886,3101041.8,1404.8237,-8.433439,3100942.0,1404.7762,-8.432009,3100928.8,1404.7527,-8.431209,3101168.8,1404.8235,-8.432933,25.965982,3.9228475,-4.034475,158.24535,10.000709,-2.277287,160.54591,10.07351,-2.2652314,162.55244,10.136338,-2.261277,134.92932,9.234516,-2.2931278,10.909454,1.7726777,-156.91649,3.6123102,0.62353534,-536.60443,3.2726054,0.4639859,-632.7987
GCL_VicReg,1340,7,175614.17,318.00626,-0.0068751615,10235302.0,2425.9302,-0.0077707847,59366.086,184.80199,-0.0057776873,201758.05,340.86865,-0.007312434,42128.184,155.85886,-0.009175597,1838404600.0,32495.088,-0.0077933962,12682.829,85.431015,-0.012841747,368354460000.0,460696.03,-0.0060747243,368352000000.0,460693.62,-0.006076154,368347870000.0,460690.84,-0.0060764146,368358850000.0,460698.72,-0.006075563,242469.62,373.93414,-0.001041639,463773.16,515.89136,-0.020653846,484125.56,527.10504,-0.020462465,493684.4,532.28735,-0.020418359,372206.38,462.13235,-0.021105736,282251.5,403.23422,-0.004708687,3804.6448,46.908596,0.0020512317,2825.8777,40.432274,0.0006949555
GCL_VicReg,1340,8,1.7822652,1.1036963,-9.771422,161.53792,10.275072,-9.580596,0.52056015,0.5440545,-7.3336577,1.4981197,1.0220555,-5.928801,1.5509448,1.0411332,-6.8421974,112978.89,282.34613,-22.713814,0.8808889,0.7543964,-2.5242348,3096394.0,1406.0028,-8.936726,3096233.8,1406.0001,-8.960851,3096259.0,1405.9956,-8.9527855,3096531.5,1406.0338,-8.938968,29.018007,4.155882,-8.380137,182.1039,10.792483,-4.495909,184.75304,10.870999,-4.481793,187.23936,10.944292,-4.4727535,154.97258,9.955212,-4.466474,10.986787,1.7767872,-440.16043,3.6798828,0.6370546,-124.68232,3.2954102,0.4657764,-328.72043
GCL_VicReg,1340,9,1.9037136,1.1136243,-2.2559094,154.2814,10.02554,-2.9083667,0.5726846,0.5775817,-7.657408,2.0017717,1.1646327,-0.96772784,2.4878738,1.2910837,-0.7961118,119617.0,288.7956,-6.139898,0.8730508,0.72906584,-0.5073969,3021484.2,1395.7162,-8.078151,3022115.5,1395.7533,-8.00242,3022001.8,1395.7446,-8.014362,3021930.8,1395.7678,-8.046358,33.467354,4.610596,-1.752561,174.00003,10.333261,-1.3402156,176.7337,10.41332,-1.3279903,179.05643,10.481111,-1.3231919,147.75966,9.522471,-1.342142,10.967371,1.7724186,-376.5871,3.6350527,0.6900455,-32.451435,3.239309,0.47636127,-181.88693
GCL_VicReg,1340,10,1.8364815,1.1092781,-8.661224,155.78813,10.121769,-7.1762137,0.5277915,0.5376786,-75.70564,1.4496461,0.99762124,-4.7940702,1.5183319,1.0236307,-6.6593013,107832.44,277.4887,-19.91209,0.72040385,0.6893054,-1.2334025,3090175.8,1407.0011,-9.360707,3089843.0,1406.9485,-9.374613,3089977.2,1406.9675,-9.366767,3090222.2,1407.0155,-9.366556,26.615952,4.006431,-5.102923,161.61055,10.240757,-2.9945898,163.97049,10.316137,-2.9811618,166.0167,10.380053,-2.9734716,137.7582,9.453283,-3.0066683,10.8807,1.7802275,-192.48447,3.6383553,0.61942357,-332.93774,3.2697008,0.45301396,-796.80994
GCL_VicReg,20,1,1.7972733,1.1020248,-7.670773,162.31726,10.385292,-10.637369,0.47374183,0.51998043,-14.206663,1.2019647,0.90528595,-1.6783788,1.3878316,0.965556,-2.883041,113623.805,285.07486,-13.24841,0.7283734,0.6845356,-0.65153444,3102222.0,1418.9742,-11.937446,3102125.5,1418.9553,-11.936549,3101810.0,1418.9132,-11.92802,3102070.0,1418.9641,-11.930136,29.29368,4.2546997,-3.694666,167.51675,10.301805,-2.4557297,169.8503,10.374878,-2.4373362,172.00774,10.439963,-2.4265802,143.08951,9.517636,-2.5121953,11.019396,1.7862254,-211.08817,3.6202729,0.63440543,-245.28036,3.2463977,0.4604423,-410.61194
GCL_VicReg,20,2,1.6212445,1.0361794,-4.040351,147.91559,9.897353,-6.173624,0.46857613,0.5170407,-10.8184395,1.0649451,0.852381,-0.65974593,1.2691993,0.94341195,-1.6743599,110931.37,281.4646,-20.317644,0.5458645,0.5806092,-0.025981208,3165877.5,1427.0436,-6.7873974,3165751.2,1427.02,-6.78814,3165626.0,1427.0007,-6.7916393,3165558.2,1427.0011,-6.8008933,27.700693,4.0163426,-5.3455687,142.7608,9.499168,-1.4300681,144.69518,9.564302,-1.4138981,146.4553,9.621738,-1.4070063,121.91022,8.777789,-1.4627228,11.007759,1.7834775,-153.13246,3.65618,0.6312184,-156.93109,3.2903593,0.46382642,-296.00418
GCL_VicReg,20,3,1.7284186,1.0721068,-4.4402895,151.35884,9.8964815,-4.950471,0.4858376,0.5240552,-14.341838,1.2449628,0.91372746,-0.82410914,1.3612634,0.9598415,-1.479286,108689.93,278.76447,-18.170017,0.60518634,0.6114185,-0.009580146,3121318.8,1424.3967,-5.837894,3121551.0,1424.4673,-5.8272905,3121333.0,1424.4077,-5.83436,3121768.5,1424.508,-5.8282876,26.077803,3.8825836,-3.0233238,148.4205,9.589481,-1.0641385,150.49301,9.658187,-1.0537286,152.34026,9.71697,-1.0487254,126.687874,8.8554735,-1.0843456,10.844805,1.7845366,-115.07835,3.5842636,0.6349386,-155.05127,3.23893,0.4646589,-350.22888
GCL_VicReg,20,4,1.7861104,1.0911218,-5.316869,154.66437,10.04547,-6.528398,0.49276558,0.52978826,-13.42763,1.2804897,0.94558406,-1.4477192,1.3340007,0.9569082,-1.8600845,105020.086,272.59653,-11.245556,0.5698237,0.5927003,-0.016037239,3116907.2,1421.9698,-10.555243,3117245.8,1422.0217,-10.543447,3116956.5,1421.9742,-10.551159,3117446.8,1422.0646,-10.545209,24.486145,3.8096757,-2.7657309,144.47037,9.517158,-1.2257265,146.49503,9.584398,-1.2138355,148.25894,9.641791,-1.2083094,123.531204,8.800315,-1.2587097,11.028203,1.789204,-119.83112,3.6298497,0.62976795,-215.10657,3.2686281,0.46404245,-410.15787
GCL_VicReg,20,5,1.8285769,1.0997144,-6.195843,159.53162,10.149161,-7.6727467,0.49909332,0.5245935,-31.995121,1.4486243,0.99340224,-2.9581902,1.4569807,0.9948429,-2.7333398,107830.68,277.24722,-13.223474,0.6945746,0.6672868,-0.6063261,3117236.5,1412.0364,-8.433609,3117161.0,1412.0217,-8.433106,3117250.2,1412.0487,-8.426026,3117419.2,1412.0776,-8.4304285,25.924013,3.931825,-3.6757305,158.42024,10.031627,-2.0684643,160.72224,10.10501,-2.0561152,162.7157,10.16728,-2.0484145,135.17319,9.266679,-2.0965323,10.853603,1.7700186,-157.58904,3.579046,0.6230964,-250.07434,3.2402844,0.45703036,-438.944
GCL_VicReg,20,6,1.6342273,1.0412402,-4.0031614,149.31664,9.908308,-5.4978304,0.48293975,0.52343595,-17.07468,1.1813648,0.8977742,-1.207454,1.3279086,0.9570895,-2.0746152,108498.766,279.12332,-21.289347,0.5790181,0.59305805,-0.12675849,3034356.5,1415.659,-7.3019366,3034258.5,1415.6395,-7.301924,3034132.0,1415.6115,-7.306742,3034386.0,1415.6613,-7.3066864,25.54755,3.7753417,-3.4850686,145.78206,9.559087,-1.3639296,147.80588,9.625878,-1.3510228,149.61185,9.6837635,-1.3459388,124.46181,8.833109,-1.3861015,10.878007,1.758944,-118.78327,3.6289945,0.630382,-202.51205,3.2629693,0.46204808,-583.2551
GCL_VicReg,20,7,1.5914847,1.0425835,-4.8792453,148.41832,9.993225,-5.0572333,0.5060695,0.5358863,-19.302748,1.2097706,0.91233206,-1.1545901,1.4088168,0.97278094,-2.2221577,106767.25,277.38217,-13.373784,0.533035,0.5802007,0.087335445,3176731.5,1417.6947,-8.999883,3176250.0,1417.6195,-9.004291,3176570.2,1417.6666,-9.000192,3176852.2,1417.72,-9.001108,24.988297,3.8461149,-2.8789825,141.20879,9.499173,-1.1300842,143.1497,9.565957,-1.1186142,144.87212,9.622764,-1.1121991,120.75101,8.784347,-1.1626444,10.836214,1.7686272,-138.16971,3.5994077,0.6222917,-236.4859,3.2519755,0.45345023,-506.34076
GCL_VicReg,20,8,10739.959,79.55088,0.002601328,10942605.0,2542.7734,0.0001614915,6469.7637,61.760704,-0.0022240144,180420.7,326.39865,-0.00055604934,254840.36,387.87085,-0.0008105258,23091020000.0,116795.56,-0.00034473656,124814.92,271.42276,-0.0010870261,16121304000.0,97421.98,0.002175056,16123466000.0,97428.71,0.0021754762,16123146000.0,97427.59,0.002174834,16116693000.0,97408.21,0.0021757123,14439.156,92.868835,-0.001410277,7846401.5,2151.519,-0.0015512278,8123854.0,2189.2397,-0.0015418525,8280159.5,2210.1997,-0.001538299,6150311.0,1904.798,-0.0016171503,26443.205,124.80146,-0.00010820952,434685.16,506.7381,-0.0005789504,170616.19,317.49258,-0.0007273404
GCL_VicReg,20,9,1.5977972,1.0256022,-3.7073157,148.12079,9.858985,-5.2824507,0.4778915,0.52324563,-14.355309,1.1162913,0.8804745,-0.7194903,1.3486892,0.9530705,-1.7277291,109410.69,280.02972,-13.6923685,0.50075704,0.5653132,0.123543106,3055199.2,1413.027,-7.3104377,3055111.2,1413.0089,-7.3100085,3055128.8,1413.0161,-7.310261,3055366.8,1413.0642,-7.3112187,25.879313,3.9320714,-3.8008306,136.4329,9.369906,-1.0590085,138.24126,9.434197,-1.0458944,139.89789,9.490528,-1.0396739,116.71763,8.659892,-1.0885887,10.858457,1.7669588,-163.96672,3.600718,0.6181332,-234.79085,3.2670727,0.45413223,-490.08932
GCL_VicReg,20,10,1.9394871,1.1211102,-1.9430251,146.49986,9.89312,-5.227554,0.50666505,0.5334263,-18.648535,1.5472671,1.0120636,-0.5336192,1.5646263,1.0171535,-0.7085595,108902.77,277.89706,-17.231401,0.61426413,0.6178274,0.00493618,3041828.0,1395.5729,-8.592716,3041431.0,1395.4088,-8.626009,3041639.5,1395.5083,-8.602899,3041839.2,1395.5365,-8.6078415,26.124836,3.9426467,-2.4500296,148.59781,9.649754,-1.320859,150.69383,9.718154,-1.3084642,152.54738,9.777175,-1.3008614,126.756546,8.916857,-1.3818238,10.975172,1.8408695,-27.512114,3.6039472,0.621698,-69.36843,3.262397,0.45424724,-205.40276
GCL_VicReg,245,1,1.775158,1.086216,-6.5252166,157.734,10.138256,-6.772372,0.48132768,0.52028525,-10.227674,1.6526905,1.0685762,-2.4687784,1.8775504,1.1260172,-2.5112598,111726.97,281.8023,-25.514328,0.76854086,0.70498925,-1.341289,3174533.0,1420.5571,-9.736526,3175952.8,1421.0187,-9.725143,3174644.2,1420.6028,-9.734665,3175242.2,1420.7659,-9.73305,28.89851,4.1083527,-6.737178,163.895,10.24067,-2.8806005,166.28534,10.3166485,-2.8631206,168.4012,10.381625,-2.8575919,139.42459,9.445493,-2.882492,11.29939,1.8997233,-25.663437,3.6018417,0.6486109,-61.011703,3.2349358,0.4724619,-202.0895
GCL_VicReg,245,2,1.7916551,1.095253,-5.850334,148.88107,10.014037,-5.467174,0.49217173,0.52174735,-17.463923,1.4945546,1.0248346,-3.3846753,1.5309039,1.0468167,-3.9654524,108103.914,277.77548,-18.555666,0.6853641,0.6665707,-0.7270047,3106310.8,1403.5302,-7.604731,3106419.5,1403.5327,-7.604623,3106387.2,1403.529,-7.6045747,3106542.2,1403.5671,-7.6053185,26.54,3.9804986,-5.026627,153.06033,9.950324,-1.9776578,155.28307,10.023242,-1.9665451,157.2397,10.0856,-1.9620451,130.25061,9.180492,-1.9766116,11.011376,1.7873383,-167.84961,3.6059637,0.62059313,-402.4413,3.2609205,0.45296088,-1114.237
GCL_VicReg,245,3,1.605929,1.0333961,-4.4824395,151.27231,10.0064335,-6.8739996,0.5214226,0.5534518,-6.3033566,1.3598356,0.9632101,-0.977722,1.7522652,1.0978918,-1.3854225,112252.32,281.40323,-9.149727,0.7443231,0.6874423,-0.23688778,3043513.5,1408.3802,-8.81916,3043428.2,1408.3622,-8.817811,3043400.8,1408.3301,-8.788837,3043668.5,1408.4203,-8.829974,26.618776,3.9422748,-4.531165,163.33345,10.066342,-1.3254677,165.73502,10.14161,-1.3121145,167.86963,10.206525,-1.3061577,138.9662,9.283031,-1.3512963,11.180688,1.8196886,-35.917812,3.9897316,0.72855353,-13.769241,3.5051725,0.5407469,-21.213392
GCL_VicReg,245,4,1.7703471,1.0679916,-5.373994,147.90714,10.031232,-6.502456,0.5099581,0.53318286,-15.073013,1.3644458,0.96064204,-2.07383,1.6465075,1.0491223,-4.0196652,108740.55,279.46036,-18.983496,0.6824358,0.6699396,-0.76420325,3135697.2,1408.1019,-8.681733,3135622.5,1408.0858,-8.680285,3135780.5,1408.0944,-8.663378,3135863.5,1408.1321,-8.680126,26.408472,3.9345083,-4.168872,155.01344,10.059438,-2.5724473,157.22362,10.1318,-2.5531259,159.19215,10.194679,-2.5444796,132.04561,9.286424,-2.6137924,10.834832,1.7860982,-91.41683,3.6102612,0.6264166,-116.444695,3.2683318,0.46133846,-252.37148
GCL_VicReg,245,5,8950.493,72.74546,-0.009924759,167688.3,315.3764,-0.021048062,20583.92,110.45809,-0.006077352,54937.75,180.38719,-0.009887425,142799.45,290.86295,-0.008425303,2611259400.0,39343.426,-0.008968525,15281.618,95.14309,-0.013920013,3813505800.0,47554.01,-0.0058525135,3814939600.0,47562.855,-0.0058520148,3815020000.0,47563.477,-0.0058519286,3811431200.0,47541.06,-0.005851206,1978492.6,1082.8259,-0.008773801,1693025.1,1001.42554,-0.014205196,1704719.6,1004.8765,-0.014254036,1735377.4,1013.8733,-0.014243781,1415799.2,915.77313,-0.014192454,119998.07,266.75168,-0.0042946087,39672.95,153.25317,-0.0054014786,16506.342,98.83959,-0.005180052
GCL_VicReg,245,6,1.866635,1.0866243,-2.9362268,150.4082,10.056614,-5.202451,0.54572535,0.5449621,-12.10816,1.3873935,0.9739127,-1.7868422,1.4682089,1.0053408,-4.430034,109711.62,277.94778,-6.429932,0.6778441,0.66441536,-0.7426026,3065794.2,1394.9056,-8.878172,3065181.2,1394.7404,-8.897724,3065357.0,1394.7898,-8.891142,3065635.5,1394.8506,-8.889638,26.222267,3.982633,-3.2898633,155.30066,10.033102,-2.4342017,157.52563,10.104814,-2.4162552,159.51495,10.167959,-2.417801,132.4228,9.269141,-2.4695861,10.970513,1.793007,-169.72157,3.5954337,0.619451,-570.9359,3.2459137,0.45209423,-1046.3552
GCL_VicReg,245,7,1.8288336,1.0989107,-6.0145507,151.81877,10.037097,-6.2228017,0.50691825,0.5422812,-14.740545,1.420458,0.99804425,-2.6944702,1.5546896,1.0529633,-3.5131488,108643.266,280.05286,-20.317278,0.73726267,0.6959677,-0.93126786,3166527.0,1415.9803,-7.215147,3166933.5,1416.0466,-7.186021,3166764.8,1416.0162,-7.1955924,3166475.2,1415.9756,-7.2270684,26.718966,4.0299506,-4.5715857,159.40485,10.191908,-2.2285771,161.75497,10.266636,-2.2160363,163.79663,10.331014,-2.2115881,135.67914,9.402383,-2.2248845,10.999254,1.7752284,-131.50847,3.632986,0.6235946,-498.88815,3.2744997,0.45693737,-992.26575
GCL_VicReg,245,8,1.8639392,1.1018906,-3.9506445,150.04103,9.973099,-5.6538253,0.5338241,0.5405503,-24.182283,1.4342803,0.9971541,-3.3423486,1.5698442,1.0488901,-6.840824,110080.84,280.261,-15.456222,0.72145766,0.6803475,-1.2620032,3080989.8,1398.5896,-7.354105,3081435.2,1398.7467,-7.314249,3081259.0,1398.6895,-7.3274326,3081430.0,1398.7156,-7.332358,30.470308,4.2484093,-3.4838424,159.34634,10.084845,-3.0858836,161.64658,10.158309,-3.0670464,163.68967,10.222239,-3.0610566,135.63339,9.302904,-3.094509,10.98793,1.7912892,-120.55663,3.8678744,0.7955365,-10.877655,3.3926625,0.5794109,-21.7757
GCL_VicReg,245,9,1.808213,1.0877903,-7.442436,156.99527,10.218589,-8.149868,0.48336214,0.52125674,-13.137921,1.4036622,0.98876935,-3.4124174,1.5933616,1.0590897,-7.167665,111771.31,282.74298,-47.253685,0.83611685,0.73475355,-2.2412508,3042572.2,1394.298,-6.8680058,3042340.2,1394.2572,-6.8769403,3042162.0,1394.2286,-6.8879814,3042401.8,1394.2749,-6.886532,29.751305,4.1993113,-11.560997,174.40436,10.528693,-4.0079417,176.96272,10.606124,-3.9897304,179.22943,10.673358,-3.9853349,148.35054,9.711792,-3.9787984,10.965902,1.7984692,-185.96307,3.6760724,0.6278479,-239.60057,3.2876742,0.45480683,-671.85333
GCL_VicReg,245,10,1.8774008,1.1160985,-8.11075,157.33464,10.270698,-9.243388,0.5044185,0.5359161,-26.52254,1.5761544,1.0412822,-6.7694383,1.6770083,1.0762376,-8.590054,111253.41,284.2379,-42.296272,0.8958719,0.76877195,-2.8942854,3131768.5,1400.515,-10.389402,3131678.5,1400.4963,-10.389557,3131652.2,1400.4905,-10.391165,3131896.0,1400.5399,-10.390558,29.49202,4.2520604,-10.246858,177.83632,10.748426,-4.4995847,180.51042,10.830303,-4.4783974,182.84764,10.900538,-4.4785366,151.07079,9.9030905,-4.4506207,11.003157,1.7882915,-178.67487,3.6169896,0.62336546,-365.0091,3.2595193,0.45422742,-1084.3763
GCL_VicReg,140,1,1.77709,1.0748676,-4.7540207,164.99599,10.385108,-6.0212655,0.5122023,0.5319443,-17.160141,1.2249922,0.92229086,-1.2428252,1.371566,0.9873209,-2.3862948,122663.17,293.45493,-19.461416,0.65597945,0.64711565,-0.6083238,3144199.5,1423.8057,-8.013272,3142276.0,1423.3081,-8.032151,3143524.5,1423.6354,-8.019059,3144516.0,1423.879,-8.011994,31.86791,4.4112673,-9.642219,164.60487,10.199457,-2.406244,166.99625,10.274532,-2.389849,168.96088,10.334177,-2.3811316,141.0214,9.440924,-2.4378195,11.343478,1.8607954,-15.96708,3.6620874,0.6470883,-44.998978,3.3050272,0.5117612,-39.480255
GCL_VicReg,140,2,1.75499,1.0923837,-9.270181,164.8636,10.336138,-14.349156,0.5032012,0.53485185,-23.312988,1.3839964,0.9794462,-2.958127,1.4587109,0.9998944,-3.4971304,111861.26,280.59567,-18.582912,0.7539444,0.6777488,-1.1020113,3098585.0,1412.5104,-12.87223,3098496.8,1412.4962,-12.867654,3098499.2,1412.4976,-12.867019,3098724.8,1412.5415,-12.870151,29.77376,4.158074,-7.6434464,170.70695,10.240045,-3.6608522,173.1406,10.313451,-3.632568,175.31361,10.377032,-3.619173,145.54645,9.461059,-3.7409594,10.908499,1.7845298,-414.10403,3.6352072,0.6204981,-373.4341,3.261294,0.45315114,-980.1264
GCL_VicReg,140,3,1.8584677,1.1252333,-11.763864,163.72577,10.3397455,-10.960938,0.5062393,0.5292033,-22.013378,1.4732203,0.99962294,-4.1029906,1.580228,1.0221916,-4.586321,111385.734,282.41776,-19.87006,0.98615694,0.7860556,-1.0260706,3120179.2,1410.2788,-11.945819,3120111.2,1410.2635,-11.947544,3119886.2,1410.2534,-11.908181,3120205.8,1410.3007,-11.926597,30.308092,4.2141743,-3.9590962,195.97055,11.083241,-2.7766242,198.8808,11.166452,-2.7646947,201.34882,11.235279,-2.7584763,166.63487,10.222908,-2.843449,12.08729,2.0016017,-10.318153,3.6695502,0.6493675,-45.380722,3.2705493,0.47512275,-95.95841
GCL_VicReg,140,4,1.8828789,1.1249225,-13.4752035,161.37198,10.379892,-12.594489,0.5020864,0.5265924,-18.443117,1.5785015,1.043698,-9.894066,1.6639075,1.0685505,-12.794553,110080.18,282.23898,-21.68656,0.86712235,0.7518899,-2.9523904,3129816.5,1414.029,-13.978191,3129651.5,1413.9958,-13.968897,3129679.0,1414.0016,-13.971945,3129901.2,1414.0457,-13.973596,28.06753,4.135258,-6.6667023,178.1972,10.790578,-5.794949,180.87552,10.872989,-5.7871876,183.18216,10.941957,-5.7647986,151.65392,9.952226,-5.8043227,10.918495,1.7738675,-154.48666,3.6167452,0.62746555,-245.00061,3.2562222,0.45595753,-737.5677
GCL_VicReg,140,5,2.080238,1.1328173,-1.8794149,151.62776,10.119439,-7.588833,0.49246222,0.5295572,-14.659519,1.9954561,1.1439441,-0.71899235,2.1591725,1.2087733,-0.8400344,110135.0,281.52454,-14.514737,0.8257913,0.70435953,-0.307606,3139002.8,1414.5496,-13.323851,3139231.5,1414.5967,-13.374807,3139022.8,1414.5546,-13.339535,3139439.5,1414.6383,-13.373964,26.92669,4.0016017,-4.556391,170.68556,10.199124,-1.4132501,173.28587,10.276968,-1.398534,175.53247,10.342655,-1.3913344,145.13731,9.4047165,-1.4458522,11.013822,1.8429852,-36.79676,3.6420734,0.63125,-141.55412,3.263968,0.45717594,-662.4156
GCL_VicReg,140,6,1.6994214,1.0563046,-5.4473267,156.38564,10.149746,-7.3050833,0.4992141,0.5274942,-22.110104,1.2011161,0.9093973,-1.3764728,1.3872086,0.9801573,-2.4187136,109929.734,279.56583,-17.180391,0.64544624,0.6291268,-0.40829012,3024298.0,1397.98,-7.999782,3024440.8,1398.0509,-7.999426,3024262.8,1397.9812,-7.9994974,3024574.8,1398.0627,-8.000061,27.343128,4.0088735,-5.2168374,159.24449,9.8633,-2.2052186,161.45866,9.932987,-2.1862512,163.43521,9.993146,-2.1756449,136.10054,9.116825,-2.256531,10.928258,1.7690568,-300.04193,3.6368783,0.6205841,-587.0084,3.2699337,0.45343643,-1575.7152
GCL_VicReg,140,7,1.7234721,1.0682561,-4.706059,153.19243,10.089763,-8.161943,0.5042421,0.5378377,-27.17301,1.3144242,0.95020765,-1.881082,1.4291337,0.98654705,-2.9514582,107615.984,278.51328,-15.819713,0.6332919,0.6289808,-0.3796553,3155143.2,1413.6504,-11.092102,3155059.2,1413.6315,-11.091794,3155092.8,1413.6589,-11.09185,3155329.0,1413.7119,-11.092559,26.222391,3.9466832,-3.7793374,150.31311,9.812431,-1.767104,152.44928,9.883266,-1.753369,154.33278,9.943393,-1.7466025,128.191,9.06346,-1.7922492,10.983504,1.7831806,-96.82013,3.626763,0.61357194,-295.89713,3.2803242,0.45066002,-747.1739
GCL_VicReg,140,8,1.7241032,1.068682,-5.441643,155.49379,10.0148325,-6.0448966,0.50135064,0.52381027,-21.863287,1.2595795,0.9300418,-0.9735477,1.3944132,0.9755546,-1.4372675,109017.9,278.82635,-18.127531,0.6611514,0.6335344,-0.087821916,3061123.0,1412.956,-8.746694,3061999.5,1413.1355,-8.752238,3061676.0,1413.0691,-8.750226,3062250.0,1413.1841,-8.753563,27.886166,4.0087824,-3.5608306,159.15794,9.766321,-1.410538,161.40138,9.835743,-1.3970695,163.3885,9.89545,-1.390207,135.85713,9.025475,-1.4537861,11.007854,1.7997644,-89.77859,3.5919986,0.62031394,-151.3646,3.2332804,0.45440128,-354.38162
